extract_date,department_location_key,parent_revenue_location_name,revenue_location_name,unit_grouping,department_name,department_level_of_care_group,extract_hour,extract_minute,valid_from_instant,valid_to_instant,is_topofhour,staffed_beds,open_beds,occupied_beds,unavailable_beds,staffed_occupancy_percent,number_incoming,number_outgoing,number_expected_open,is_current,licensed_beds,physical_beds,is_endofday,ETLInsertedDateTime
2026-02-07,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-02-07 23:00:00,2026-02-08 00:00:00,1,42,0,42,0,100,2,2,0,0,40,40,1,
2026-02-08,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-02-08 23:00:00,2026-02-09 00:00:00,1,38,1,37,1,97,0,1,2,0,40,40,1,
2026-02-09,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-02-09 23:00:00,2026-02-10 00:00:00,1,42,0,42,0,100,3,0,0,0,40,40,1,
2026-02-10,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-02-10 23:00:00,2026-02-11 00:00:00,1,40,0,40,0,100,3,0,0,0,40,40,1,
2026-02-11,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-02-11 23:00:00,2026-02-12 00:00:00,1,40,0,40,0,100,6,3,0,0,40,40,1,
2026-02-12,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-02-12 23:00:00,2026-02-13 00:00:00,1,38,0,38,2,100,5,2,0,0,40,40,1,
2026-02-13,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-02-13 23:00:00,2026-02-14 00:00:00,1,39,0,39,1,100,4,3,0,0,40,40,1,
2026-02-14,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-02-14 23:00:00,2026-02-15 00:00:00,1,42,0,42,0,100,6,2,0,0,40,40,1,
2026-02-15,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-02-15 23:00:00,2026-02-16 00:00:00,1,40,1,39,0,98,5,6,2,0,40,40,1,
2026-02-16,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-02-16 23:00:00,2026-02-17 00:00:00,1,38,0,38,2,100,5,1,0,0,40,40,1,
2026-02-17,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-02-17 23:00:00,2026-02-18 00:00:00,1,39,0,39,0,100,3,5,2,0,40,40,1,
2026-02-18,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-02-18 23:00:00,2026-02-19 00:00:00,1,39,0,39,1,100,3,3,0,0,40,40,1,
2026-02-19,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-02-19 23:00:00,2026-02-20 00:00:00,1,41,0,41,0,100,3,6,3,0,40,40,1,
2026-02-20,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-02-20 23:00:00,2026-02-21 00:00:00,1,40,0,40,0,100,3,5,2,0,40,40,1,
2026-02-21,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-02-21 23:00:00,2026-02-22 00:00:00,1,41,0,41,0,100,0,2,2,0,40,40,1,
2026-02-22,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-02-22 23:00:00,2026-02-23 00:00:00,1,39,0,39,1,100,3,5,2,0,40,40,1,
2026-02-23,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-02-23 23:00:00,2026-02-24 00:00:00,1,40,0,40,0,100,3,0,0,0,40,40,1,
2026-02-24,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-02-24 23:00:00,2026-02-25 00:00:00,1,41,0,41,0,100,3,3,0,0,40,40,1,
2026-02-25,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-02-25 23:00:00,2026-02-26 00:00:00,1,42,0,42,0,100,4,3,0,0,40,40,1,
2026-02-26,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-02-26 23:00:00,2026-02-27 00:00:00,1,40,1,39,0,98,1,0,0,0,40,40,1,
2026-02-27,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-02-27 23:00:00,2026-02-28 00:00:00,1,41,0,41,0,100,5,1,0,0,40,40,1,
2026-02-28,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-02-28 23:00:00,2026-03-01 00:00:00,1,41,1,40,0,98,2,0,0,0,40,40,1,
2026-03-01,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-01 23:00:00,2026-03-02 00:00:00,1,40,0,40,0,100,4,4,0,0,40,40,1,
2026-03-02,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-02 23:00:00,2026-03-03 00:00:00,1,40,0,40,0,100,3,4,1,0,40,40,1,
2026-03-03,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-03 23:00:00,2026-03-04 00:00:00,1,41,2,39,0,95,5,0,0,0,40,40,1,
2026-03-04,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-04 23:00:00,2026-03-05 00:00:00,1,41,0,41,0,100,3,1,0,0,40,40,1,
2026-03-05,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-05 23:00:00,2026-03-06 00:00:00,1,41,1,40,0,98,5,6,2,0,40,40,1,
2026-03-06,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-06 23:00:00,2026-03-07 00:00:00,1,39,1,38,1,97,5,3,0,0,40,40,1,
2026-03-07,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-07 23:00:00,2026-03-08 00:00:00,1,39,1,38,0,97,3,5,3,0,40,40,1,
2026-03-08,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-08 23:00:00,2026-03-09 00:00:00,1,40,0,40,0,100,5,4,0,0,40,40,1,
2026-03-09,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-09 23:00:00,2026-03-10 00:00:00,1,41,0,41,0,100,5,2,0,0,40,40,1,
2026-03-10,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-10 23:00:00,2026-03-11 00:00:00,1,38,0,38,2,100,6,0,0,0,40,40,1,
2026-03-11,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-11 23:00:00,2026-03-12 00:00:00,1,38,3,35,1,92,3,2,2,0,40,40,1,
2026-03-12,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-12 23:00:00,2026-03-13 00:00:00,1,38,3,35,1,92,0,2,5,0,40,40,1,
2026-03-13,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-13 23:00:00,2026-03-14 00:00:00,1,41,2,39,0,95,2,5,5,0,40,40,1,
2026-03-14,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-14 23:00:00,2026-03-15 00:00:00,1,42,4,38,0,90,6,0,0,0,40,40,1,
2026-03-15,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-15 23:00:00,2026-03-16 00:00:00,1,40,2,38,0,95,3,2,1,0,40,40,1,
2026-03-16,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-16 23:00:00,2026-03-17 00:00:00,1,41,6,35,0,85,5,1,2,0,40,40,1,
2026-03-17,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-17 23:00:00,2026-03-18 00:00:00,1,42,5,37,0,88,4,6,7,0,40,40,1,
2026-03-18,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-18 23:00:00,2026-03-19 00:00:00,1,41,5,36,0,88,5,0,0,0,40,40,1,
2026-03-19,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-19 23:00:00,2026-03-20 00:00:00,1,39,4,35,0,90,5,2,1,0,40,40,1,
2026-03-20,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-20 23:00:00,2026-03-21 00:00:00,1,38,3,35,1,92,0,0,3,0,40,40,1,
2026-03-21,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-21 23:00:00,2026-03-22 00:00:00,1,39,6,33,0,85,5,3,4,0,40,40,1,
2026-03-22,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-22 23:00:00,2026-03-23 00:00:00,1,42,4,38,0,90,3,1,2,0,40,40,1,
2026-03-23,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-23 23:00:00,2026-03-24 00:00:00,1,40,3,37,0,92,3,6,6,0,40,40,1,
2026-03-24,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-24 23:00:00,2026-03-25 00:00:00,1,38,3,35,2,92,4,4,3,0,40,40,1,
2026-03-25,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-25 23:00:00,2026-03-26 00:00:00,1,41,5,36,0,88,0,2,7,0,40,40,1,
2026-03-26,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-26 23:00:00,2026-03-27 00:00:00,1,39,3,36,1,92,5,0,0,0,40,40,1,
2026-03-27,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-27 23:00:00,2026-03-28 00:00:00,1,39,2,37,0,95,4,3,1,0,40,40,1,
2026-03-28,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-28 23:00:00,2026-03-29 00:00:00,1,41,3,38,0,93,1,1,3,0,40,40,1,
2026-03-29,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-29 23:00:00,2026-03-30 00:00:00,1,41,2,39,0,95,5,2,0,0,40,40,1,
2026-03-30,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-30 23:00:00,2026-03-31 00:00:00,1,41,1,40,0,98,4,2,0,0,40,40,1,
2026-03-31,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-03-31 23:00:00,2026-04-01 00:00:00,1,39,0,39,1,100,2,0,0,0,40,40,1,
2026-04-01,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-01 23:00:00,2026-04-02 00:00:00,1,42,0,42,0,100,5,5,0,0,40,40,1,
2026-04-02,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-02 23:00:00,2026-04-03 00:00:00,1,39,2,37,0,95,5,3,0,0,40,40,1,
2026-04-03,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-03 23:00:00,2026-04-04 00:00:00,1,39,3,36,1,92,0,4,7,0,40,40,1,
2026-04-04,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-04 23:00:00,2026-04-05 00:00:00,1,39,2,37,1,95,1,2,3,0,40,40,1,
2026-04-05,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-05 23:00:00,2026-04-06 00:00:00,1,42,2,40,0,95,2,1,1,0,40,40,1,
2026-04-06,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-06 23:00:00,2026-04-07 00:00:00,1,40,5,35,0,88,3,3,5,0,40,40,1,
2026-04-07,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-07 23:00:00,2026-04-08 00:00:00,1,38,3,35,1,92,3,3,3,0,40,40,1,
2026-04-08,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-08 23:00:00,2026-04-09 00:00:00,1,38,0,38,2,100,5,1,0,0,40,40,1,
2026-04-09,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-09 23:00:00,2026-04-10 00:00:00,1,40,0,40,0,100,0,6,6,0,40,40,1,
2026-04-10,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-10 23:00:00,2026-04-11 00:00:00,1,38,2,36,2,95,0,2,4,0,40,40,1,
2026-04-11,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-11 23:00:00,2026-04-12 00:00:00,1,41,2,39,0,95,2,6,6,0,40,40,1,
2026-04-12,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-12 23:00:00,2026-04-13 00:00:00,1,39,3,36,0,92,5,0,0,0,40,40,1,
2026-04-13,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-13 23:00:00,2026-04-14 00:00:00,1,38,1,37,1,97,2,1,0,0,40,40,1,
2026-04-14,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-14 23:00:00,2026-04-15 00:00:00,1,42,2,40,0,95,5,3,0,0,40,40,1,
2026-04-15,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-15 23:00:00,2026-04-16 00:00:00,1,42,4,38,0,90,5,5,4,0,40,40,1,
2026-04-16,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-16 23:00:00,2026-04-17 00:00:00,1,42,2,40,0,95,3,0,0,0,40,40,1,
2026-04-17,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-17 23:00:00,2026-04-18 00:00:00,1,38,1,37,1,97,6,2,0,0,40,40,1,
2026-04-18,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-18 23:00:00,2026-04-19 00:00:00,1,41,3,38,0,93,6,1,0,0,40,40,1,
2026-04-19,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-19 23:00:00,2026-04-20 00:00:00,1,42,4,38,0,90,1,1,4,0,40,40,1,
2026-04-20,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-20 23:00:00,2026-04-21 00:00:00,1,40,3,37,0,92,1,3,5,0,40,40,1,
2026-04-21,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-21 23:00:00,2026-04-22 00:00:00,1,38,5,33,1,87,2,2,5,0,40,40,1,
2026-04-22,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-22 23:00:00,2026-04-23 00:00:00,1,40,1,39,0,98,2,6,5,0,40,40,1,
2026-04-23,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-23 23:00:00,2026-04-24 00:00:00,1,39,0,39,0,100,6,6,0,0,40,40,1,
2026-04-24,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-24 23:00:00,2026-04-25 00:00:00,1,38,0,38,1,100,3,1,0,0,40,40,1,
2026-04-25,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-25 23:00:00,2026-04-26 00:00:00,1,40,2,38,0,95,6,6,2,0,40,40,1,
2026-04-26,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-26 23:00:00,2026-04-27 00:00:00,1,38,1,37,2,97,5,0,0,0,40,40,1,
2026-04-27,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-27 23:00:00,2026-04-28 00:00:00,1,42,0,42,0,100,4,5,1,0,40,40,1,
2026-04-28,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-28 23:00:00,2026-04-29 00:00:00,1,40,2,38,0,95,0,1,3,0,40,40,1,
2026-04-29,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-29 23:00:00,2026-04-30 00:00:00,1,40,2,38,0,95,6,0,0,0,40,40,1,
2026-04-30,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-04-30 23:00:00,2026-05-01 00:00:00,1,40,3,37,0,92,0,6,9,0,40,40,1,
2026-05-01,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-05-01 23:00:00,2026-05-02 00:00:00,1,38,4,34,1,89,0,0,4,0,40,40,1,
2026-05-02,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-05-02 23:00:00,2026-05-03 00:00:00,1,41,5,36,0,88,3,0,2,0,40,40,1,
2026-05-03,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-05-03 23:00:00,2026-05-04 00:00:00,1,40,6,34,0,85,4,5,7,0,40,40,1,
2026-05-04,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-05-04 23:00:00,2026-05-05 00:00:00,1,41,7,34,0,83,6,5,6,0,40,40,1,
2026-05-05,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-05-05 23:00:00,2026-05-06 00:00:00,1,40,4,36,0,90,4,6,6,0,40,40,1,
2026-05-06,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-05-06 23:00:00,2026-05-07 00:00:00,1,38,5,33,2,87,4,5,6,0,40,40,1,
2026-05-07,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-05-07 23:00:00,2026-05-08 00:00:00,1,38,5,33,2,87,2,3,6,0,40,40,1,
2026-05-08,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-05-08 23:00:00,2026-05-09 00:00:00,1,39,5,34,0,87,6,6,5,0,40,40,1,
2026-05-09,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-05-09 23:00:00,2026-05-10 00:00:00,1,39,5,34,0,87,5,0,0,0,40,40,1,
2026-05-10,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-05-10 23:00:00,2026-05-11 00:00:00,1,38,8,30,2,79,0,4,12,0,40,40,1,
2026-05-11,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-05-11 23:00:00,2026-05-12 00:00:00,1,38,8,30,2,79,6,1,3,0,40,40,1,
2026-05-12,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,8,0,2026-05-12 08:00:00,2026-05-12 09:00:00,1,41,6,35,0,85,5,4,5,0,40,40,0,
2026-05-12,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,18,0,2026-05-12 18:00:00,2026-05-12 19:00:00,1,41,8,33,0,80,5,0,3,0,40,40,0,
2026-05-12,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-05-12 23:00:00,2026-05-13 00:00:00,1,41,6,35,0,85,0,4,10,0,40,40,1,
2026-05-13,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,8,0,2026-05-13 08:00:00,2026-05-13 09:00:00,1,42,9,33,0,79,0,3,12,0,40,40,0,
2026-05-13,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,18,0,2026-05-13 18:00:00,2026-05-13 19:00:00,1,39,8,31,0,79,3,1,6,0,40,40,0,
2026-05-13,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-05-13 23:00:00,2026-05-14 00:00:00,1,39,10,29,0,74,2,0,8,0,40,40,1,
2026-05-14,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,8,0,2026-05-14 08:00:00,2026-05-14 09:00:00,1,41,13,28,0,68,2,1,12,0,40,40,0,
2026-05-14,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,18,0,2026-05-14 18:00:00,2026-05-14 19:00:00,1,40,9,31,0,78,3,6,12,0,40,40,0,
2026-05-14,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-05-14 23:00:00,2026-05-15 00:00:00,1,38,9,29,2,76,1,5,13,0,40,40,1,
2026-05-15,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,8,0,2026-05-15 08:00:00,2026-05-15 09:00:00,1,40,8,32,0,80,2,4,10,0,40,40,0,
2026-05-15,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,18,0,2026-05-15 18:00:00,2026-05-15 19:00:00,1,39,9,30,0,77,6,4,7,0,40,40,0,
2026-05-15,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-05-15 23:00:00,2026-05-16 00:00:00,1,40,11,29,0,72,2,3,12,0,40,40,1,
2026-05-16,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,8,0,2026-05-16 08:00:00,2026-05-16 09:00:00,1,41,12,29,0,71,1,4,15,0,40,40,0,
2026-05-16,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,18,0,2026-05-16 18:00:00,2026-05-16 19:00:00,1,42,9,33,0,79,4,3,8,0,40,40,0,
2026-05-16,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-05-16 23:00:00,2026-05-17 00:00:00,1,39,11,28,1,72,2,5,14,0,40,40,1,
2026-05-17,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,8,0,2026-05-17 08:00:00,2026-05-17 09:00:00,1,38,10,28,2,74,2,3,11,0,40,40,0,
2026-05-17,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,18,0,2026-05-17 18:00:00,2026-05-17 19:00:00,1,40,10,30,0,75,2,0,8,0,40,40,0,
2026-05-17,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-05-17 23:00:00,2026-05-18 00:00:00,1,41,10,31,0,76,1,5,14,0,40,40,1,
2026-05-18,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,8,0,2026-05-18 08:00:00,2026-05-18 09:00:00,1,38,13,25,2,66,6,5,12,0,40,40,0,
2026-05-18,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,18,0,2026-05-18 18:00:00,2026-05-18 19:00:00,1,41,12,29,0,71,0,2,14,0,40,40,0,
2026-05-18,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,23,0,2026-05-18 23:00:00,2026-05-19 00:00:00,1,42,15,27,0,64,3,1,13,0,40,40,1,
2026-05-19,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,8,0,2026-05-19 08:00:00,2026-05-19 09:00:00,1,39,11,28,1,72,0,0,11,0,40,40,0,
2026-05-19,100184,REX HOSPITAL,REX HOSPITAL,Cardiac,CARDIAC PROGRESSIVE CARE,Critical Care,18,0,2026-05-19 18:00:00,2026-05-19 19:00:00,1,42,12,30,0,71,5,1,8,0,40,40,0,
